Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Year,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,Avg_Spnd_Per_Bene,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Dsg_Unt_Wghtd,Outlier_Flag,Tot_Benes,Tot_Clms,Tot_Dsg_Unts,Tot_Spndng,ATC_Codes,Disease_Category
Carbamazepine ER,Carbamazepine,1,Sandoz,2021,-0.065701441,-0.071766652,737.0820702,158.7843412,1.429215151,0.0,30229.0,140324.0,16205326.1,22281253.9,N03AF,Other / Not classified
Carbamazepine ER,Carbamazepine,1,Sandoz,2022,-0.065701441,-0.071766652,490.0450831,146.0758832,1.403807999,0.0,19801.0,66427.0,7131151.074,9703382.69,N03AF,Other / Not classified
Carbamazepine ER,Carbamazepine,1,Sandoz,2023,-0.065701441,-0.071766652,435.9898128,124.773893,1.303061399,0.0,8332.0,29114.0,2895895.0,3632667.12,N03AF,Other / Not classified
Carbamazepine ER,Carbamazepine,1,Northstar Rx Ll,2021,-0.05152879,-0.124160245,337.1406686,147.1127627,1.34421551,0.0,1690.0,3873.0,445040.0,569767.73,N03AF,Other / Not classified
Carbamazepine ER,Carbamazepine,1,Northstar Rx Ll,2022,-0.05152879,-0.124160245,531.7757295,134.5559923,1.380678473,0.0,3297.0,13030.0,1336661.0,1753264.58,N03AF,Other / Not classified
Carbamazepine ER,Carbamazepine,1,Northstar Rx Ll,2023,-0.05152879,-0.124160245,479.8671897,119.7378407,1.209253095,0.0,4576.0,18339.0,1885724.0,2195872.26,N03AF,Other / Not classified
Carbamazepine ER,Carbamazepine,1,Upsher-Smith La,2021,-0.090059805,-0.12658714,213.7158513,134.1487858,1.530713634,0.0,1251.0,1993.0,181690.0,267358.53,N03AF,Other / Not classified
Carbamazepine ER,Carbamazepine,1,Upsher-Smith La,2022,-0.090059805,-0.12658714,638.3618925,144.2974962,1.451109106,0.0,10832.0,47920.0,5056821.0,6914736.02,N03AF,Other / Not classified
Carbamazepine ER,Carbamazepine,1,Upsher-Smith La,2023,-0.090059805,-0.12658714,582.3331768,136.5314698,1.267417355,0.0,13262.0,56565.0,6404918.0,7722902.59,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Overall,2019,0.009145281,0.007208955,2001.670099,259.0709872,1.801439883,0.0,2335.0,18041.0,2594603.0,4673899.68,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Overall,2020,0.009145281,0.007208955,2044.901975,270.8231877,1.802065017,0.0,2101.0,15864.0,2384356.0,4296339.05,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Overall,2021,0.009145281,0.007208955,2069.473801,283.4034678,1.83128451,0.0,1939.0,14159.0,2191282.0,4012709.7,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Overall,2022,0.009145281,0.007208955,2114.916396,292.6777662,1.854876371,0.0,1809.0,13072.0,2062759.0,3825883.76,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Overall,2023,0.009145281,0.007208955,2084.40891,297.3496582,1.868248092,0.0,1707.0,11966.0,1904477.0,3558086.01,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Shire US Inc.,2019,0.009145281,0.007208955,2001.670099,259.0709872,1.801439883,0.0,2335.0,18041.0,2594603.0,4673899.68,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Shire US Inc.,2020,0.009145281,0.007208955,2044.901975,270.8231877,1.802065017,0.0,2101.0,15864.0,2384356.0,4296339.05,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Shire US Inc.,2021,0.009145281,0.007208955,2069.473801,283.4034678,1.83128451,0.0,1939.0,14159.0,2191282.0,4012709.7,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Shire US Inc.,2022,0.009145281,0.007208955,2114.916396,292.6777662,1.854876371,0.0,1809.0,13072.0,2062759.0,3825883.76,N03AF,Other / Not classified
Carbatrol,Carbamazepine,1,Shire US Inc.,2023,0.009145281,0.007208955,2084.40891,297.3496582,1.868248092,0.0,1707.0,11966.0,1904477.0,3558086.01,N03AF,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,4,Overall,2019,-0.235646671,-0.498813837,1129.42766,784.9794168,10.77876256,0.0,1299.0,1869.0,144674.0,1467126.53,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,4,Overall,2020,-0.235646671,-0.498813837,875.2304774,447.7302006,7.592146,0.0,1173.0,2293.0,188590.0,1026645.35,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,4,Overall,2021,-0.235646671,-0.498813837,1659.013178,668.4121222,9.247158234,0.0,1029.0,2554.0,221390.0,1707124.56,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,4,Overall,2022,-0.235646671,-0.498813837,1334.614946,569.6298135,7.340852167,0.0,1213.0,2842.0,243869.0,1618887.93,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,4,Overall,2023,-0.235646671,-0.498813837,657.8716071,282.4349126,3.679133528,0.0,1400.0,3261.0,276874.0,921020.25,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Foxland Pharmac,2019,0.046100499,-0.012688686,7076.80565,3070.197679,42.2319368,0.0,200.0,461.0,33514.0,1415361.13,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Foxland Pharmac,2020,0.046100499,-0.012688686,7431.934882,2809.094435,48.87405396,0.0,127.0,336.0,19312.0,943855.73,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Foxland Pharmac,2021,0.046100499,-0.012688686,13417.62542,3538.714396,49.45070792,0.0,120.0,455.0,32560.0,1610115.05,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Foxland Pharmac,2022,0.046100499,-0.012688686,21058.38514,3958.756475,51.22482956,0.0,72.0,383.0,29599.0,1516203.73,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Foxland Pharmac,2023,0.046100499,-0.012688686,17407.64478,3831.347656,50.57485379,0.0,46.0,209.0,15833.0,800751.66,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Breckenridge,2019,-0.000274607,-0.067098288,73.95496552,38.38951074,0.464890058,0.0,435.0,838.0,72244.0,32170.41,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Breckenridge,2020,-0.000274607,-0.067098288,90.17049711,43.23585366,0.504023281,0.0,865.0,1804.0,159860.0,77997.48,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Breckenridge,2021,-0.000274607,-0.067098288,106.3490677,46.29010145,0.531126997,0.0,901.0,2070.0,186886.0,95820.51,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Breckenridge,2022,-0.000274607,-0.067098288,94.67684316,42.84426763,0.497779791,0.0,1001.0,2212.0,200555.0,94771.52,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,Breckenridge,2023,-0.000274607,-0.067098288,63.7118375,36.02082686,0.464379619,0.0,800.0,1415.0,115547.0,50969.47,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,"Biocomp Pharma,",2019,-0.018188581,-0.189036373,66.42369492,34.37717544,0.503520146,0.0,295.0,570.0,38916.0,19594.99,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,"Biocomp Pharma,",2020,-0.018188581,-0.189036373,42.78696429,31.32117647,0.508827777,0.0,112.0,153.0,9418.0,4792.14,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,"Biocomp Pharma,",2021,-0.018188581,-0.189036373,62.57894737,41.0,0.611625514,1.0,19.0,29.0,1944.0,1189.0,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,"Biocomp Pharma,",2022,-0.018188581,-0.189036373,51.38103896,32.0351417,0.576936201,0.0,154.0,247.0,13715.0,7912.68,R06AA,Other / Not classified
Carbinoxamine Maleate,Carbinoxamine Maleate,1,"Biocomp Pharma,",2023,-0.018188581,-0.189036373,82.01917706,40.62963558,0.467874275,0.0,802.0,1619.0,140592.0,65779.38,R06AA,Other / Not classified
Carboplatin,Carboplatin,8,Overall,2019,-0.015458207,-0.037081319,190.9112586,64.57942156,1.133468216,0.0,731.0,2161.0,123315.2,139556.13,L01XA,Other / Not classified
Carboplatin,Carboplatin,8,Overall,2020,-0.015458207,-0.037081319,191.89596,61.16530812,1.170118515,0.0,750.0,2353.0,123151.0,143921.97,L01XA,Other / Not classified
Carboplatin,Carboplatin,8,Overall,2021,-0.015458207,-0.037081319,210.8635943,64.03386527,1.179510703,0.0,843.0,2776.0,150118.0,177758.01,L01XA,Other / Not classified
Carboplatin,Carboplatin,8,Overall,2022,-0.015458207,-0.037081319,200.3533398,56.01913886,1.106003138,0.0,1039.0,3716.0,188581.0,208167.12,L01XA,Other / Not classified
Carboplatin,Carboplatin,8,Overall,2023,-0.015458207,-0.037081319,171.4121308,56.54241726,1.064991082,0.0,887.0,2689.0,142894.6,152042.56,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Hospira/Pfizer,2019,0.000409284,-0.066289107,171.3605385,55.55329177,1.001747909,0.0,130.0,401.0,22238.0,22276.87,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Hospira/Pfizer,2020,0.000409284,-0.066289107,146.1171795,56.42148515,1.022348403,0.0,117.0,303.0,16722.0,17095.71,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Hospira/Pfizer,2021,0.000409284,-0.066289107,177.2153798,58.82359244,1.025266569,0.0,158.0,476.0,27310.0,28000.03,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Hospira/Pfizer,2022,0.000409284,-0.066289107,164.9753633,58.00228711,1.074624834,0.0,289.0,822.0,44367.0,47677.88,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Hospira/Pfizer,2023,0.000409284,-0.066289107,115.4487925,51.9421562,1.003388913,0.0,265.0,589.0,30490.6,30593.93,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Auromedics-Eugi,2021,-0.02559651,-0.080594889,81.353,41.71948718,0.780364508,1.0,20.0,39.0,2085.0,1627.06,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Auromedics-Eugi,2022,-0.02559651,-0.080594889,140.5927027,47.29027273,0.805876065,0.0,37.0,110.0,6455.0,5201.93,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Auromedics-Eugi,2023,-0.02559651,-0.080594889,92.80510949,47.09,0.740926573,0.0,137.0,270.0,17160.0,12714.3,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,App/Fresenius K,2019,-0.024456336,-0.030793398,281.3233333,82.74215686,1.379035948,0.0,15.0,51.0,3060.0,4219.85,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,App/Fresenius K,2020,-0.024456336,-0.030793398,242.9973333,82.84,1.292539007,0.0,15.0,44.0,2820.0,3644.96,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,App/Fresenius K,2021,-0.024456336,-0.030793398,421.7572,119.8173864,1.391754224,0.0,25.0,88.0,7576.0,10543.93,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,App/Fresenius K,2022,-0.024456336,-0.030793398,150.96,81.28615385,1.288682927,0.0,21.0,39.0,2460.0,3170.16,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,App/Fresenius K,2023,-0.024456336,-0.030793398,142.2156818,77.25296296,1.249,0.0,44.0,81.0,5010.0,6257.49,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Accord Healthca,2019,-0.054605479,-0.06970083,174.2369608,63.47203571,1.282337364,0.0,102.0,280.0,13859.2,17772.17,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Accord Healthca,2020,-0.054605479,-0.06970083,180.0789362,62.69414815,1.279794859,0.0,141.0,405.0,19840.0,25391.13,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Accord Healthca,2021,-0.054605479,-0.06970083,177.8931788,71.82318182,1.375415771,0.0,151.0,374.0,19530.0,26861.87,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Accord Healthca,2022,-0.054605479,-0.06970083,160.0852453,57.56118046,1.101113245,0.0,265.0,737.0,38527.0,42422.59,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Accord Healthca,2023,-0.054605479,-0.06970083,104.4506742,53.73473988,1.024364738,0.0,89.0,173.0,9075.0,9296.11,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Teva Parenteral,2019,-0.012555544,-0.052126281,205.8521834,66.62918728,1.130147561,0.0,458.0,1415.0,83423.0,94280.3,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Teva Parenteral,2020,-0.012555544,-0.052126281,198.076291,60.83148521,1.163695825,0.0,488.0,1589.0,83064.0,96661.23,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Teva Parenteral,2021,-0.012555544,-0.052126281,194.9610185,60.02220639,1.163727658,0.0,540.0,1754.0,90467.0,105278.95,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Teva Parenteral,2022,-0.012555544,-0.052126281,183.4357191,54.62876494,1.133536147,0.0,598.0,2008.0,96772.0,109694.56,L01XA,Other / Not classified
Carboplatin,Carboplatin,1,Teva Parenteral,2023,-0.012555544,-0.052126281,142.0897917,54.92196925,1.074449123,0.0,528.0,1366.0,69825.0,75023.41,L01XA,Other / Not classified
Cardura,Doxazosin Mesylate,2,Overall,2019,0.06218705,0.089836782,1570.521245,337.313496,4.708481112,0.0,779.0,3627.0,260653.0,1223436.05,C02CA,Hypertension
Cardura,Doxazosin Mesylate,2,Overall,2020,0.06218705,0.089836782,1797.025054,382.0307053,4.898184914,0.0,645.0,3034.0,237216.0,1159081.16,C02CA,Hypertension
Cardura,Doxazosin Mesylate,2,Overall,2021,0.06218705,0.089836782,1620.553363,395.9763596,5.254579226,0.0,443.0,1813.0,136824.0,717905.14,C02CA,Hypertension
Cardura,Doxazosin Mesylate,2,Overall,2022,0.06218705,0.089836782,1720.853133,474.0642241,5.499502206,0.0,300.0,1089.0,93864.0,516255.94,C02CA,Hypertension
Cardura,Doxazosin Mesylate,2,Overall,2023,0.06218705,0.089836782,2004.628966,527.8932123,5.993559786,0.0,232.0,881.0,77884.0,465073.92,C02CA,Hypertension
Cardura,Doxazosin Mesylate,1,Pfizer/Viatris,2019,0.080509122,0.110866945,1570.521245,337.313496,4.708481112,0.0,779.0,3627.0,260653.0,1223436.05,C02CA,Hypertension
Cardura,Doxazosin Mesylate,1,Pfizer/Viatris,2020,0.080509122,0.110866945,1797.025054,382.0307053,4.898184914,0.0,645.0,3034.0,237216.0,1159081.16,C02CA,Hypertension
Cardura,Doxazosin Mesylate,1,Pfizer/Viatris,2021,0.080509122,0.110866945,1548.51139,391.3624065,5.276222126,0.0,439.0,1737.0,128962.0,679796.5,C02CA,Hypertension
Cardura,Doxazosin Mesylate,1,Pfizer/Viatris,2022,0.080509122,0.110866945,1516.422339,437.2938837,5.777401361,0.0,124.0,430.0,32398.0,188036.37,C02CA,Hypertension
Cardura,Doxazosin Mesylate,1,Pfizer/Viatris,2023,0.080509122,0.110866945,1693.702,477.5475564,6.417924201,0.0,75.0,266.0,19784.0,127027.65,C02CA,Hypertension
Cardura,Doxazosin Mesylate,1,Pfizer US Pharm,2021,0.104812339,0.092483207,529.2866667,501.4294737,4.75992504,0.0,72.0,76.0,7862.0,38108.64,C02CA,Hypertension
Cardura,Doxazosin Mesylate,1,Pfizer US Pharm,2022,0.104812339,0.092483207,1718.427068,498.0570106,5.318171953,0.0,191.0,659.0,61466.0,328219.57,C02CA,Hypertension
Cardura,Doxazosin Mesylate,1,Pfizer US Pharm,2023,0.104812339,0.092483207,2036.423313,549.6687317,5.810013552,0.0,166.0,615.0,58100.0,338046.27,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Overall,2019,0.060706156,0.091917787,900.8442781,279.1348467,5.274399718,0.0,748.0,2414.0,127787.0,673831.52,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Overall,2020,0.060706156,0.091917787,1089.653827,291.0078851,5.559268626,0.0,716.0,2681.0,140278.0,780192.14,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Overall,2021,0.060706156,0.091917787,1183.705628,333.3230394,5.896615314,0.0,693.0,2461.0,139046.0,820308.0,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Overall,2022,0.060706156,0.091917787,1070.138295,353.3069648,6.114535304,0.0,657.0,1990.0,114986.0,703080.86,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Overall,2023,0.060706156,0.091917787,1193.551321,400.2256667,6.676569857,0.0,674.0,2010.0,120473.0,804453.59,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Pfizer/Viatris,2019,0.060706156,0.091917787,900.8442781,279.1348467,5.274399718,0.0,748.0,2414.0,127787.0,673831.52,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Pfizer/Viatris,2020,0.060706156,0.091917787,1089.653827,291.0078851,5.559268626,0.0,716.0,2681.0,140278.0,780192.14,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Pfizer/Viatris,2021,0.060706156,0.091917787,1183.705628,333.3230394,5.896615314,0.0,693.0,2461.0,139046.0,820308.0,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Pfizer/Viatris,2022,0.060706156,0.091917787,1070.138295,353.3069648,6.114535304,0.0,657.0,1990.0,114986.0,703080.86,C02CA,Hypertension
Cardura XL,Doxazosin Mesylate,1,Pfizer/Viatris,2023,0.060706156,0.091917787,1193.551321,400.2256667,6.676569857,0.0,674.0,2010.0,120473.0,804453.59,C02CA,Hypertension
Carisoprodol,Carisoprodol,13,Overall,2019,0.008776778,-0.05191481,63.81309069,14.54401196,0.190769279,0.0,83690.0,367197.0,30019276.7,5340517.56,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,13,Overall,2020,0.008776778,-0.05191481,73.03253532,14.19703321,0.184667977,0.0,74176.0,381577.0,31247479.0,5417261.34,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,13,Overall,2021,0.008776778,-0.05191481,79.90171496,14.56436015,0.188415057,0.0,71646.0,393058.0,32174675.0,5724638.27,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,13,Overall,2022,0.008776778,-0.05191481,90.22287583,16.16282646,0.208372969,0.0,68130.0,380310.0,31037204.89,6146884.53,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,13,Overall,2023,0.008776778,-0.05191481,85.94169869,15.31899564,0.197555326,0.0,62766.0,352126.0,28635634.5,5394216.66,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Wilshire Pharma,2020,-0.056112569,-0.210345082,294.3149914,117.1191615,1.82536077,0.0,579.0,1455.0,93356.0,170408.38,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Wilshire Pharma,2021,-0.056112569,-0.210345082,290.9958374,110.1578648,1.849733212,0.0,812.0,2145.0,127742.0,236288.62,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Wilshire Pharma,2022,-0.056112569,-0.210345082,183.2878715,99.86582057,1.943891303,0.0,249.0,457.0,23478.0,45638.68,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Wilshire Pharma,2023,-0.056112569,-0.210345082,137.7379105,92.2844,1.535003327,0.0,67.0,100.0,6012.0,9228.44,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Wallace/Mylan,2019,-0.050058835,-0.165733989,254.4606223,125.0460998,2.224144831,0.0,916.0,1864.0,104798.0,233085.93,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Wallace/Mylan,2020,-0.050058835,-0.165733989,354.7452413,121.8150713,2.002965185,0.0,1036.0,3017.0,183486.0,367516.07,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Wallace/Mylan,2021,-0.050058835,-0.165733989,373.2616873,129.8247712,2.118533021,0.0,1049.0,3016.0,184822.0,391551.51,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Wallace/Mylan,2022,-0.050058835,-0.165733989,328.579983,131.6789614,2.170927627,0.0,1173.0,2927.0,177539.0,385424.32,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Wallace/Mylan,2023,-0.050058835,-0.165733989,240.2947512,105.1126115,1.811131131,0.0,804.0,1838.0,106672.0,193196.98,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Vensun/Strides,2019,-0.299011703,-0.396063645,53.26428187,22.63002973,0.324465485,0.0,29723.0,69959.0,5481773.5,1583174.25,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Vensun/Strides,2020,-0.299011703,-0.396063645,100.902877,48.21297876,0.892672012,0.0,2520.0,5274.0,318193.0,254275.25,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Vensun/Strides,2021,-0.299011703,-0.396063645,52.68693133,25.20750513,0.566289394,0.0,466.0,974.0,62213.0,24552.11,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Vensun/Strides,2022,-0.299011703,-0.396063645,37.604,10.05868313,0.129724021,0.0,130.0,486.0,37684.0,4888.52,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Vensun/Strides,2023,-0.299011703,-0.396063645,16.612,6.050728477,0.078345052,0.0,55.0,151.0,11662.0,913.66,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Rising Pharm,2019,0.11975142,0.124112966,41.87307208,17.09906812,0.239243289,0.0,3177.0,7780.0,609382.0,133030.75,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Rising Pharm,2020,0.11975142,0.124112966,18.07729299,10.32049091,0.137084164,0.0,314.0,550.0,41189.0,5676.27,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Rising Pharm,2021,0.11975142,0.124112966,29.40769392,28.33832323,0.372020396,0.0,477.0,495.0,42763.0,14027.47,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Rising Pharm,2022,0.11975142,0.124112966,99.17875123,24.13041848,0.334592572,0.0,8128.0,33407.0,2680414.0,806124.89,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Rising Pharm,2023,0.11975142,0.124112966,80.31731237,25.87051671,0.376119848,0.0,13577.0,42151.0,3289187.0,1090468.15,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Oxford Pharmace,2020,0.100158639,-0.017005657,27.38066799,11.30723871,0.122324876,0.0,9072.0,21968.0,2030637.0,248397.42,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Oxford Pharmace,2021,0.100158639,-0.017005657,37.63575815,11.5299803,0.138592904,0.0,25503.0,83246.0,6925497.0,959824.74,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Oxford Pharmace,2022,0.100158639,-0.017005657,60.29544128,13.47258652,0.165702747,0.0,27885.0,124797.0,10146714.0,1681338.38,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Oxford Pharmace,2023,0.100158639,-0.017005657,55.01215841,13.14327111,0.162884863,0.0,38394.0,160701.0,12967054.0,2112136.81,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Nostrum Laborat,2020,-0.148062708,-0.366254332,380.8179253,135.432956,2.08409824,0.0,776.0,2182.0,141795.0,295514.71,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Nostrum Laborat,2021,-0.148062708,-0.366254332,381.9002474,128.2764973,2.043850824,0.0,1051.0,3129.0,196351.0,401377.16,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Nostrum Laborat,2022,-0.148062708,-0.366254332,331.7410201,122.4240456,2.033415223,0.0,696.0,1886.0,114096.0,230891.75,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Nostrum Laborat,2023,-0.148062708,-0.366254332,159.6096567,76.99596273,1.288668089,0.0,233.0,483.0,28927.5,37189.05,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Method Pharmace,2019,-0.005973718,-0.025544193,29.76106037,13.91764099,0.165239632,0.0,6526.0,13955.0,1175388.0,194220.68,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Method Pharmace,2020,-0.005973718,-0.025544193,49.88486971,12.98709553,0.157692245,0.0,29895.0,114830.0,9457080.0,1491308.18,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Method Pharmace,2021,-0.005973718,-0.025544193,40.35018485,12.42085008,0.153006197,0.0,28618.0,92968.0,7547025.0,1154741.59,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Method Pharmace,2022,-0.005973718,-0.025544193,41.06821879,12.9790835,0.165555472,0.0,5238.0,16574.0,1299355.0,215115.33,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Method Pharmace,2023,-0.005973718,-0.025544193,35.91418842,12.9541044,0.161326491,0.0,1762.0,4885.0,392253.0,63280.8,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Ingenus Pharmac,2019,0.02298704,0.010982467,31.04960566,12.67804403,0.156069275,0.0,12020.0,29438.0,2391350.0,373216.26,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Ingenus Pharmac,2020,0.02298704,0.010982467,42.35057745,11.77500351,0.148616467,0.0,15049.0,54126.0,4288447.0,637333.84,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Ingenus Pharmac,2021,0.02298704,0.010982467,44.88846024,11.83949202,0.149142979,0.0,11885.0,45061.0,3577100.0,533499.35,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Ingenus Pharmac,2022,0.02298704,0.010982467,57.04948807,13.38335644,0.169065236,0.0,9474.0,40385.0,3196913.0,540486.85,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Ingenus Pharmac,2023,0.02298704,0.010982467,37.7141887,13.49297646,0.170921989,0.0,11913.0,33298.0,2628621.0,449289.13,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Aurobindo Pharm,2019,-0.358909284,-0.404753551,210.6486333,102.2566181,1.867762282,0.0,300.0,618.0,35981.0,63194.59,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Aurobindo Pharm,2020,-0.358909284,-0.404753551,93.56763158,32.32336364,0.450027886,0.0,38.0,110.0,8483.0,3555.57,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Aurobindo Pharm,2021,-0.358909284,-0.404753551,59.02,15.8655914,0.223846194,0.0,25.0,93.0,7111.0,1475.5,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Aurobindo Pharm,2022,-0.358909284,-0.404753551,143.7559091,54.52810345,0.53003279,0.0,22.0,58.0,4677.0,3162.63,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Aurobindo Pharm,2023,-0.358909284,-0.404753551,137.9094444,60.54560976,0.315500136,1.0,18.0,41.0,4524.0,2482.37,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Actavis/Teva,2019,0.030742356,-0.016179572,31.01656122,11.58929684,0.144717328,0.0,35911.0,96109.0,7696630.0,1113835.73,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Actavis/Teva,2020,0.030742356,-0.016179572,38.20894363,10.49865039,0.130381729,0.0,4648.0,16916.0,1362117.0,177595.17,M03BA,Other / Not classified
Carisoprodol,Carisoprodol,1,Actavis/Teva,2021,0.030742356,-0.016179572,31.0657754,11.74386793,0.147979576,0.0,1683.0,4452.0,353317.0,52283.7,M03BA,Other / Not classified
