,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Year,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23,Chg_Avg_Spnd_Per_Dsg_Unt_22_23,Avg_Spnd_Per_Bene,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Dsg_Unt_Wghtd,Outlier_Flag,Tot_Benes,Tot_Clms,Tot_Dsg_Unts,Tot_Spndng,ATC_Codes,Disease_Category
7749,Briellyn,Norethindrone-Ethin. Estradiol,1,Glenmark Pharma,2023,0.0003794431,-0.030157405,216.11387387,35.750581222,0.8915058719,0.0,111.0,671.0,26908.0,23988.64,,Other / Not classified
7755,Brilinta,Ticagrelor,1,Astrazeneca,2019,0.0495708664,0.0388353652,2393.6207816,531.4827835,6.298587476,0.0,226287.0,1019121.0,86001477.9,541645265.8,B01AC,Other / Not classified
7756,Brilinta,Ticagrelor,1,Astrazeneca,2020,0.0495708664,0.0388353652,2659.2528248,578.61042805,6.557085981,0.0,221308.0,1017116.0,89761109.565,588513924.14,B01AC,Other / Not classified
7757,Brilinta,Ticagrelor,1,Astrazeneca,2021,0.0495708664,0.0388353652,2729.1439885,631.27673319,6.9860540284,0.0,220718.0,954211.0,86234721.329,602371202.85,B01AC,Other / Not classified
7758,Brilinta,Ticagrelor,1,Astrazeneca,2022,0.0495708664,0.0388353652,2858.7515554,674.9630656,7.3577242622,0.0,223308.0,945803.0,86773020.97,638382092.33,B01AC,Other / Not classified
7759,Brilinta,Ticagrelor,1,Astrazeneca,2023,0.0495708664,0.0388353652,2946.3984086,705.15780016,7.6434641712,0.0,234770.0,980952.0,90507614.0,691725954.38,B01AC,Other / Not classified
7765,Brimonidine Tartrate*,Brimonidine Tartrate,1,Sandoz,2019,-0.17916498,-0.405789505,285.62495718,84.154296312,9.1238530168,0.0,318528.0,1081104.0,11011431.44,90979546.36,D11AX|S01EA|S01GA,Other / Not classified
7766,Brimonidine Tartrate*,Brimonidine Tartrate,1,Sandoz,2020,-0.17916498,-0.405789505,324.12841441,89.256925955,9.3529723546,0.0,260937.0,947569.0,10490201.513,84577096.07,D11AX|S01EA|S01GA,Other / Not classified
7767,Brimonidine Tartrate*,Brimonidine Tartrate,1,Sandoz,2021,-0.17916498,-0.405789505,298.0295705,86.248676923,8.9899137421,0.0,274344.0,947987.0,10823311.236,81762624.49,D11AX|S01EA|S01GA,Other / Not classified
7768,Brimonidine Tartrate*,Brimonidine Tartrate,1,Sandoz,2022,-0.17916498,-0.405789505,210.3527931,68.399686521,6.9704604895,0.0,278988.0,857985.0,10345125.894,58685905.04,D11AX|S01EA|S01GA,Other / Not classified
7769,Brimonidine Tartrate*,Brimonidine Tartrate,1,Sandoz,2023,-0.17916498,-0.405789505,126.1528361,43.492226823,4.141920777,0.0,282941.0,820694.0,10372038.346,35693809.6,D11AX|S01EA|S01GA,Other / Not classified
7770,Brimonidine Tartrate*,Brimonidine Tartrate,1,Perrigo/Padagis,2019,,,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7771,Brimonidine Tartrate*,Brimonidine Tartrate,1,Perrigo/Padagis,2020,,,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7772,Brimonidine Tartrate*,Brimonidine Tartrate,1,Perrigo/Padagis,2021,,,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7773,Brimonidine Tartrate*,Brimonidine Tartrate,1,Perrigo/Padagis,2022,,,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7774,Brimonidine Tartrate*,Brimonidine Tartrate,1,Perrigo/Padagis,2023,,,828.35923983,496.11255531,14.887911291,0.0,1868.0,3119.0,103935.0,1547375.06,D11AX|S01EA|S01GA,Other / Not classified
7775,Brimonidine Tartrate*,Brimonidine Tartrate,1,Pacific-Zydus (,2019,-0.018139467,-0.018139467,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7776,Brimonidine Tartrate*,Brimonidine Tartrate,1,Pacific-Zydus (,2020,-0.018139467,-0.018139467,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7777,Brimonidine Tartrate*,Brimonidine Tartrate,1,Pacific-Zydus (,2021,-0.018139467,-0.018139467,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7778,Brimonidine Tartrate*,Brimonidine Tartrate,1,Pacific-Zydus (,2022,-0.018139467,-0.018139467,443.7195713,224.84657726,25.21927517,0.0,9937.0,19610.0,174836.166,4409241.38,D11AX|S01EA|S01GA,Other / Not classified
7779,Brimonidine Tartrate*,Brimonidine Tartrate,1,Pacific-Zydus (,2023,-0.018139467,-0.018139467,749.10871316,243.34597603,24.76181096,0.0,31760.0,97769.0,960822.0,23791692.73,D11AX|S01EA|S01GA,Other / Not classified
7780,Brimonidine Tartrate*,Brimonidine Tartrate,1,Bausch & Lomb I,2019,-0.039816295,-0.031546743,46.366560584,18.031616754,1.7716958754,0.0,141870.0,364805.0,3712840.359,6578023.95,D11AX|S01EA|S01GA,Other / Not classified
7781,Brimonidine Tartrate*,Brimonidine Tartrate,1,Bausch & Lomb I,2020,-0.039816295,-0.031546743,55.60733534,16.470833478,1.596466475,0.0,97352.0,328671.0,3390917.0,5413485.31,D11AX|S01EA|S01GA,Other / Not classified
7782,Brimonidine Tartrate*,Brimonidine Tartrate,1,Bausch & Lomb I,2021,-0.039816295,-0.031546743,52.878985317,16.768590577,1.548173993,0.0,93852.0,295958.0,3205581.9,4962798.53,D11AX|S01EA|S01GA,Other / Not classified
7783,Brimonidine Tartrate*,Brimonidine Tartrate,1,Bausch & Lomb I,2022,-0.039816295,-0.031546743,48.489314223,18.198816098,1.5549908406,0.0,113273.0,301807.0,3532194.497,5492530.09,D11AX|S01EA|S01GA,Other / Not classified
7784,Brimonidine Tartrate*,Brimonidine Tartrate,1,Bausch & Lomb I,2023,-0.039816295,-0.031546743,42.019311549,18.170773982,1.5059359434,0.0,131774.0,304723.0,3676818.25,5537052.76,D11AX|S01EA|S01GA,Other / Not classified
7785,Brimonidine Tartrate*,Brimonidine Tartrate,1,Apotex Corp,2019,0.0688730497,0.0688730497,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7786,Brimonidine Tartrate*,Brimonidine Tartrate,1,Apotex Corp,2020,0.0688730497,0.0688730497,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7787,Brimonidine Tartrate*,Brimonidine Tartrate,1,Apotex Corp,2021,0.0688730497,0.0688730497,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7788,Brimonidine Tartrate*,Brimonidine Tartrate,1,Apotex Corp,2022,0.0688730497,0.0688730497,543.39587085,235.85601661,25.212355347,0.0,16461.0,37925.0,354780.0,8944839.43,D11AX|S01EA|S01GA,Other / Not classified
7789,Brimonidine Tartrate*,Brimonidine Tartrate,1,Apotex Corp,2023,0.0688730497,0.0688730497,469.3838733,282.07165859,26.948807149,0.0,28761.0,47860.0,496453.38,13499949.58,D11AX|S01EA|S01GA,Other / Not classified
7790,Brimonidine Tartrate*,Brimonidine Tartrate,1,Alembic Pharmac,2019,,,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7791,Brimonidine Tartrate*,Brimonidine Tartrate,1,Alembic Pharmac,2020,,,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7792,Brimonidine Tartrate*,Brimonidine Tartrate,1,Alembic Pharmac,2021,,,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7793,Brimonidine Tartrate*,Brimonidine Tartrate,1,Alembic Pharmac,2022,,,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7794,Brimonidine Tartrate*,Brimonidine Tartrate,1,Alembic Pharmac,2023,,,247.33811287,203.83824128,22.877766721,0.0,567.0,688.0,6130.0,140240.71,D11AX|S01EA|S01GA,Other / Not classified
7795,Brimonidine Tartrate*,Brimonidine Tartrate,1,Akorn Inc.,2019,0.0041022979,0.1637692661,49.613335795,18.91268031,1.9689646913,0.0,85311.0,223795.0,2149639.0,4232563.29,D11AX|S01EA|S01GA,Other / Not classified
7796,Brimonidine Tartrate*,Brimonidine Tartrate,1,Akorn Inc.,2020,0.0041022979,0.1637692661,51.852033259,19.161486634,1.7241186146,0.0,66509.0,179977.0,2000226.0,3448626.88,D11AX|S01EA|S01GA,Other / Not classified
7797,Brimonidine Tartrate*,Brimonidine Tartrate,1,Akorn Inc.,2021,0.0041022979,0.1637692661,49.600479718,18.574669486,1.7272568633,0.0,72084.0,192488.0,2069988.0,3575400.98,D11AX|S01EA|S01GA,Other / Not classified
7798,Brimonidine Tartrate*,Brimonidine Tartrate,1,Akorn Inc.,2022,0.0041022979,0.1637692661,28.746314498,17.954788085,1.7198195767,0.0,48897.0,78286.0,817300.0,1405608.54,D11AX|S01EA|S01GA,Other / Not classified
7799,Brimonidine Tartrate*,Brimonidine Tartrate,1,Akorn Inc.,2023,0.0041022979,0.1637692661,37.033656398,15.987931458,2.0014731665,0.0,4220.0,9775.0,78083.5,156282.03,D11AX|S01EA|S01GA,Other / Not classified
7800,Brimonidine Tartrate*,Brimonidine Tartrate,1,Florida Pharmac,2019,-0.012825783,-0.012825783,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7801,Brimonidine Tartrate*,Brimonidine Tartrate,1,Florida Pharmac,2020,-0.012825783,-0.012825783,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7802,Brimonidine Tartrate*,Brimonidine Tartrate,1,Florida Pharmac,2021,-0.012825783,-0.012825783,,,,nan,,,,,D11AX|S01EA|S01GA,Other / Not classified
7803,Brimonidine Tartrate*,Brimonidine Tartrate,1,Florida Pharmac,2022,-0.012825783,-0.012825783,20.372119428,10.615733538,1.2766842246,0.0,9512.0,18254.0,151783.5,193779.6,D11AX|S01EA|S01GA,Other / Not classified
7804,Brimonidine Tartrate*,Brimonidine Tartrate,1,Florida Pharmac,2023,-0.012825783,-0.012825783,17.371063196,10.519865749,1.2603097494,0.0,9067.0,14972.0,124972.0,157503.43,D11AX|S01EA|S01GA,Other / Not classified
7805,Brimonidine Tartrate*,Brimonidine Tartrate,1,Somerset Therap,2019,-0.108249966,-0.147187225,25.35991213,14.403449372,1.8361153512,0.0,50757.0,89367.0,701041.5,1287193.06,D11AX|S01EA|S01GA,Other / Not classified
7806,Brimonidine Tartrate*,Brimonidine Tartrate,1,Somerset Therap,2020,-0.108249966,-0.147187225,44.785590117,13.721733272,1.5552204505,0.0,95803.0,312686.0,2758833.25,4290593.89,D11AX|S01EA|S01GA,Other / Not classified
7807,Brimonidine Tartrate*,Brimonidine Tartrate,1,Somerset Therap,2021,-0.108249966,-0.147187225,37.515577866,12.682301715,1.3983876276,0.0,123809.0,366240.0,3321515.5,4644766.18,D11AX|S01EA|S01GA,Other / Not classified
7808,Brimonidine Tartrate*,Brimonidine Tartrate,1,Somerset Therap,2022,-0.108249966,-0.147187225,37.535779206,12.668346929,1.3615036258,0.0,191971.0,568802.0,5292516.989,7205781.07,D11AX|S01EA|S01GA,Other / Not classified
7809,Brimonidine Tartrate*,Brimonidine Tartrate,1,Somerset Therap,2023,-0.108249966,-0.147187225,33.721167924,10.907923316,1.1611076856,0.0,248398.0,767907.0,7214034.3,8376270.67,D11AX|S01EA|S01GA,Other / Not classified
7815,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Upsher-Smith La,2019,,,,,,nan,,,,,,Other / Not classified
7816,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Upsher-Smith La,2020,,,,,,nan,,,,,,Other / Not classified
7817,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Upsher-Smith La,2021,,,,,,nan,,,,,,Other / Not classified
7818,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Upsher-Smith La,2022,,,,,,nan,,,,,,Other / Not classified
7819,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Upsher-Smith La,2023,,,406.63662357,195.62176859,24.04752557,0.0,18872.0,39229.0,319120.0,7674046.36,,Other / Not classified
7820,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Teva USA,2019,-0.006350514,-0.006350514,,,,nan,,,,,,Other / Not classified
7821,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Teva USA,2020,-0.006350514,-0.006350514,,,,nan,,,,,,Other / Not classified
7822,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Teva USA,2021,-0.006350514,-0.006350514,,,,nan,,,,,,Other / Not classified
7823,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Teva USA,2022,-0.006350514,-0.006350514,275.47841013,259.40883621,29.829916069,0.0,3277.0,3480.0,30263.0,902742.75,,Other / Not classified
7824,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Teva USA,2023,-0.006350514,-0.006350514,417.18730376,303.21864802,29.640480771,0.0,7822.0,10762.0,110094.0,3263239.09,,Other / Not classified
7825,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Sandoz,2019,-0.073379408,-0.073379408,,,,nan,,,,,,Other / Not classified
7826,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Sandoz,2020,-0.073379408,-0.073379408,,,,nan,,,,,,Other / Not classified
7827,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Sandoz,2021,-0.073379408,-0.073379408,,,,nan,,,,,,Other / Not classified
7828,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Sandoz,2022,-0.073379408,-0.073379408,598.77431874,312.31869289,30.134618342,0.0,31361.0,60125.0,623142.5,18778161.41,,Other / Not classified
7829,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Sandoz,2023,-0.073379408,-0.073379408,500.45111443,248.58874342,27.923357896,0.0,26426.0,53200.0,473615.0,13224921.15,,Other / Not classified
7830,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Pacific-Zydus (,2019,-0.033811094,-0.033811094,,,,nan,,,,,,Other / Not classified
7831,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Pacific-Zydus (,2020,-0.033811094,-0.033811094,,,,nan,,,,,,Other / Not classified
7832,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Pacific-Zydus (,2021,-0.033811094,-0.033811094,,,,nan,,,,,,Other / Not classified
7833,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Pacific-Zydus (,2022,-0.033811094,-0.033811094,433.67532649,412.49090719,30.094160543,0.0,4089.0,4299.0,58925.0,1773298.41,,Other / Not classified
7834,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Pacific-Zydus (,2023,-0.033811094,-0.033811094,872.77383328,296.0611463,29.076644055,0.0,49665.0,146410.0,1490760.5,43346312.43,,Other / Not classified
7835,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Apotex Corp,2019,-0.124533471,-0.124533471,,,,nan,,,,,,Other / Not classified
7836,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Apotex Corp,2020,-0.124533471,-0.124533471,,,,nan,,,,,,Other / Not classified
7837,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Apotex Corp,2021,-0.124533471,-0.124533471,,,,nan,,,,,,Other / Not classified
7838,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Apotex Corp,2022,-0.124533471,-0.124533471,655.97996893,266.50812202,32.207072111,0.0,70173.0,172723.0,1429253.867,46032082.36,,Other / Not classified
7839,Brimonidine Tartrate-Timolol,Brimonidine Tartrate/Timolol,1,Apotex Corp,2023,-0.124533471,-0.124533471,657.79177867,243.91739439,28.196213621,0.0,50729.0,136805.0,1183460.999,33369119.14,,Other / Not classified
7845,Brinzolamide,Brinzolamide,1,Padagis,2019,,,,,,nan,,,,,S01EC,Other / Not classified
7846,Brinzolamide,Brinzolamide,1,Padagis,2020,,,,,,nan,,,,,S01EC,Other / Not classified
7847,Brinzolamide,Brinzolamide,1,Padagis,2021,,,,,,nan,,,,,S01EC,Other / Not classified
7848,Brinzolamide,Brinzolamide,1,Padagis,2022,,,,,,nan,,,,,S01EC,Other / Not classified
7849,Brinzolamide,Brinzolamide,1,Padagis,2023,,,448.50033512,423.74800792,22.925188128,0.0,4297.0,4548.0,84065.0,1927205.94,S01EC,Other / Not classified
7850,Brinzolamide,Brinzolamide,1,Oceanside Pharm,2019,-0.02191425,-0.02191425,,,,nan,,,,,S01EC,Other / Not classified
7851,Brinzolamide,Brinzolamide,1,Oceanside Pharm,2020,-0.02191425,-0.02191425,,,,nan,,,,,S01EC,Other / Not classified
7852,Brinzolamide,Brinzolamide,1,Oceanside Pharm,2021,-0.02191425,-0.02191425,,,,nan,,,,,S01EC,Other / Not classified
7853,Brinzolamide,Brinzolamide,1,Oceanside Pharm,2022,-0.02191425,-0.02191425,690.64771125,311.75517739,23.71429374,0.0,16935.0,37517.0,493209.67,11696118.99,S01EC,Other / Not classified
7854,Brinzolamide,Brinzolamide,1,Oceanside Pharm,2023,-0.02191425,-0.02191425,1002.5326888,350.37683753,23.19461277,0.0,17945.0,51346.0,775630.5,17990449.1,S01EC,Other / Not classified
7855,Brinzolamide,Brinzolamide,1,Sandoz,2019,-0.051066786,-0.065156019,,,,nan,,,,,S01EC,Other / Not classified
7856,Brinzolamide,Brinzolamide,1,Sandoz,2020,-0.051066786,-0.065156019,,,,nan,,,,,S01EC,Other / Not classified
7857,Brinzolamide,Brinzolamide,1,Sandoz,2021,-0.051066786,-0.065156019,788.38191738,355.78490729,24.674832247,0.0,26990.0,59807.0,862353.5,21278427.95,S01EC,Other / Not classified
7858,Brinzolamide,Brinzolamide,1,Sandoz,2022,-0.051066786,-0.065156019,953.16352482,347.10186303,23.767656825,0.0,36765.0,100959.0,1474401.0,35043056.99,S01EC,Other / Not classified
7859,Brinzolamide,Brinzolamide,1,Sandoz,2023,-0.051066786,-0.065156019,870.39013437,311.28702536,22.219050928,0.0,18828.0,52645.0,737552.0,16387705.45,S01EC,Other / Not classified
7860,Brinzolamide,Brinzolamide,1,Teva USA,2019,-0.046675443,-0.060349105,,,,nan,,,,,S01EC,Other / Not classified
7861,Brinzolamide,Brinzolamide,1,Teva USA,2020,-0.046675443,-0.060349105,,,,nan,,,,,S01EC,Other / Not classified
7862,Brinzolamide,Brinzolamide,1,Teva USA,2021,-0.046675443,-0.060349105,826.62194558,381.28666561,25.728997791,0.0,17383.0,37686.0,558481.5,14369169.28,S01EC,Other / Not classified
7863,Brinzolamide,Brinzolamide,1,Teva USA,2022,-0.046675443,-0.060349105,539.81933718,303.85395715,24.885014541,0.0,11270.0,20022.0,244475.0,6083763.93,S01EC,Other / Not classified
7864,Brinzolamide,Brinzolamide,1,Teva USA,2023,-0.046675443,-0.060349105,942.79639954,293.80809214,23.383226192,0.0,17445.0,55979.0,703371.0,16447083.19,S01EC,Other / Not classified
7870,Briumvi,Ublituximab-Xiiy,1,Tg Therapeutics,2019,,,,,,nan,,,,,L04AG,Arthritis
7871,Briumvi,Ublituximab-Xiiy,1,Tg Therapeutics,2020,,,,,,nan,,,,,L04AG,Arthritis
7872,Briumvi,Ublituximab-Xiiy,1,Tg Therapeutics,2021,,,,,,nan,,,,,L04AG,Arthritis
7873,Briumvi,Ublituximab-Xiiy,1,Tg Therapeutics,2022,,,,,,nan,,,,,L04AG,Arthritis
7874,Briumvi,Ublituximab-Xiiy,1,Tg Therapeutics,2023,,,44793.55575,25596.317571,1736.1843314,0.0,40.0,70.0,1032.0,1791742.23,L04AG,Arthritis
7880,Briviact*,Brivaracetam,1,UCB Pharma,2019,0.0541967953,0.065942287,10416.810902,1294.5742297,19.022651207,0.0,6987.0,56221.0,4427087.5,72782257.77,N03AX,Other / Not classified
7881,Briviact*,Brivaracetam,1,UCB Pharma,2020,0.0541967953,0.065942287,12045.150138,1399.8296676,19.578291342,0.0,8126.0,69922.0,5840315.0,97878890.02,N03AX,Other / Not classified
7882,Briviact*,Brivaracetam,1,UCB Pharma,2021,0.0541967953,0.065942287,12404.173116,1422.4711126,20.427359523,0.0,9609.0,83792.0,6964781.0,119191699.47,N03AX,Other / Not classified
7883,Briviact*,Brivaracetam,1,UCB Pharma,2022,0.0541967953,0.065942287,13468.571314,1508.2669659,22.040635888,0.0,11102.0,99139.0,8087350.999,149528078.73,N03AX,Other / Not classified
7884,Briviact*,Brivaracetam,1,UCB Pharma,2023,0.0541967953,0.065942287,14369.567598,1627.4399062,23.494045827,0.0,12831.0,113292.0,9434510.0,184375921.85,N03AX,Other / Not classified
7890,Brixadi,Buprenorphine,1,Braeburn Inc.,2019,,,,,,nan,,,,,N02AE|N07BC,Other / Not classified
7891,Brixadi,Buprenorphine,1,Braeburn Inc.,2020,,,,,,nan,,,,,N02AE|N07BC,Other / Not classified
7892,Brixadi,Buprenorphine,1,Braeburn Inc.,2021,,,,,,nan,,,,,N02AE|N07BC,Other / Not classified
7893,Brixadi,Buprenorphine,1,Braeburn Inc.,2022,,,,,,nan,,,,,N02AE|N07BC,Other / Not classified
7894,Brixadi,Buprenorphine,1,Braeburn Inc.,2023,,,2608.3114388,1347.7891822,4383.8933236,0.0,139.0,269.0,112.58,362555.29,N02AE|N07BC,Other / Not classified
7900,Bromfenac Sodium,Bromfenac Sodium,1,Fosun Pharma Us,2019,-0.042540652,-0.06205563,,,,nan,,,,,S01BC,Other / Not classified
7901,Bromfenac Sodium,Bromfenac Sodium,1,Fosun Pharma Us,2020,-0.042540652,-0.06205563,243.0155618,170.97537549,72.908764537,0.0,178.0,253.0,593.3,43256.77,S01BC,Other / Not classified
7902,Bromfenac Sodium,Bromfenac Sodium,1,Fosun Pharma Us,2021,-0.042540652,-0.06205563,303.60780231,169.79183769,73.381627337,0.0,1902.0,3401.0,7869.3,577462.04,S01BC,Other / Not classified
7903,Bromfenac Sodium,Bromfenac Sodium,1,Fosun Pharma Us,2022,-0.042540652,-0.06205563,267.39612699,148.9619459,68.228164713,0.0,6158.0,11054.0,24134.1,1646625.35,S01BC,Other / Not classified
7904,Bromfenac Sodium,Bromfenac Sodium,1,Fosun Pharma Us,2023,-0.042540652,-0.06205563,261.89592851,143.0405818,63.99422295,0.0,11190.0,20488.0,45795.0,2930615.44,S01BC,Other / Not classified
7905,Bromfenac Sodium,Bromfenac Sodium,1,Aurobindo Pharm,2019,,,,,,nan,,,,,S01BC,Other / Not classified
7906,Bromfenac Sodium,Bromfenac Sodium,1,Aurobindo Pharm,2020,,,,,,nan,,,,,S01BC,Other / Not classified
7907,Bromfenac Sodium,Bromfenac Sodium,1,Aurobindo Pharm,2021,,,,,,nan,,,,,S01BC,Other / Not classified
7908,Bromfenac Sodium,Bromfenac Sodium,1,Aurobindo Pharm,2022,,,,,,nan,,,,,S01BC,Other / Not classified
7909,Bromfenac Sodium,Bromfenac Sodium,1,Aurobindo Pharm,2023,,,255.67175172,152.40100322,69.673338593,0.0,2038.0,3419.0,7478.6,521059.03,S01BC,Other / Not classified
7910,Bromfenac Sodium,Bromfenac Sodium,1,Alembic Pharmac,2019,-0.034405614,-0.036304359,227.27383698,207.09916667,90.506484047,0.0,503.0,552.0,1263.1,114318.74,S01BC,Other / Not classified
7911,Bromfenac Sodium,Bromfenac Sodium,1,Alembic Pharmac,2020,-0.034405614,-0.036304359,444.13026777,214.12512335,91.602774702,0.0,7133.0,14795.0,34583.9,3167981.2,S01BC,Other / Not classified
7912,Bromfenac Sodium,Bromfenac Sodium,1,Alembic Pharmac,2021,-0.034405614,-0.036304359,413.48319211,207.40365066,90.993003403,0.0,8615.0,17175.0,39147.6,3562157.7,S01BC,Other / Not classified
7913,Bromfenac Sodium,Bromfenac Sodium,1,Alembic Pharmac,2022,-0.034405614,-0.036304359,360.34945614,180.08319447,81.642957497,0.0,9837.0,19684.0,43417.8,3544757.6,S01BC,Other / Not classified
7914,Bromfenac Sodium,Bromfenac Sodium,1,Alembic Pharmac,2023,-0.034405614,-0.036304359,346.4257543,177.05972832,78.678962225,0.0,11852.0,23189.0,52184.7,4105838.04,S01BC,Other / Not classified
7915,Bromfenac Sodium,Bromfenac Sodium,1,Hi-Tech/Akorn C,2019,-0.013233219,-0.003206199,390.8963982,188.20198187,84.499039851,0.0,11311.0,23493.0,52325.2,4421429.16,S01BC,Other / Not classified
7916,Bromfenac Sodium,Bromfenac Sodium,1,Hi-Tech/Akorn C,2020,-0.013233219,-0.003206199,294.77777639,201.63444008,90.621177364,0.0,4007.0,5858.0,13034.2,1181174.55,S01BC,Other / Not classified
7917,Bromfenac Sodium,Bromfenac Sodium,1,Hi-Tech/Akorn C,2021,-0.013233219,-0.003206199,336.71419323,182.27724718,85.710566704,0.0,4989.0,9216.0,19599.3,1679867.11,S01BC,Other / Not classified
7918,Bromfenac Sodium,Bromfenac Sodium,1,Hi-Tech/Akorn C,2022,-0.013233219,-0.003206199,297.79905261,181.68455732,80.371954301,0.0,4486.0,7353.0,16621.8,1335926.55,S01BC,Other / Not classified
7919,Bromfenac Sodium,Bromfenac Sodium,1,Hi-Tech/Akorn C,2023,-0.013233219,-0.003206199,269.21287991,184.10561047,80.114265836,0.0,1882.0,2752.0,6324.2,506658.64,S01BC,Other / Not classified
7925,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Zydus Pharmaceu,2019,-0.004483734,-0.012787785,1911.9241,451.10281557,6.0745177842,0.0,600.0,2543.0,188847.0,1147154.46,G02CB|N04BC,Other / Not classified
7926,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Zydus Pharmaceu,2020,-0.004483734,-0.012787785,2044.1730109,494.13621967,6.0839473727,0.0,548.0,2267.0,184125.0,1120206.81,G02CB|N04BC,Other / Not classified
7927,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Zydus Pharmaceu,2021,-0.004483734,-0.012787785,2121.9138462,477.50125166,5.8478758031,0.0,507.0,2253.0,183966.0,1075810.32,G02CB|N04BC,Other / Not classified
7928,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Zydus Pharmaceu,2022,-0.004483734,-0.012787785,2281.275528,492.17468677,6.0435863113,0.0,644.0,2985.0,243091.0,1469141.44,G02CB|N04BC,Other / Not classified
7929,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Zydus Pharmaceu,2023,-0.004483734,-0.012787785,2007.4815315,475.11823028,5.9663022281,0.0,666.0,2814.0,224089.0,1336982.7,G02CB|N04BC,Other / Not classified
7930,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Sandoz,2019,-0.013843437,-0.014759162,831.10918907,250.73738449,3.0920750353,0.0,4427.0,14674.0,1189919.5,3679320.38,G02CB|N04BC,Other / Not classified
7931,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Sandoz,2020,-0.013843437,-0.014759162,1036.2698339,259.83401425,2.8754866345,0.0,2288.0,9125.0,824551.0,2370985.38,G02CB|N04BC,Other / Not classified
7932,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Sandoz,2021,-0.013843437,-0.014759162,1031.825138,276.69849667,2.8701953025,0.0,2137.0,7969.0,768244.0,2205010.32,G02CB|N04BC,Other / Not classified
7933,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Sandoz,2022,-0.013843437,-0.014759162,790.922765,251.18815371,2.9681858984,0.0,2434.0,7664.0,648580.0,1925106.01,G02CB|N04BC,Other / Not classified
7934,Bromocriptine Mesylate,Bromocriptine Mesylate,1,Sandoz,2023,-0.013843437,-0.014759162,847.20328324,210.49284504,2.9243779623,0.0,1730.0,6963.0,501187.5,1465661.68,G02CB|N04BC,Other / Not classified
